codigo_contrato,codigo_parceiro,nome_parceiro,valor_aluguel_contrato,taxa_contrato,porcentagem_taxa_administracao,name_status,data_inicio_contrato,meses_duracao_contrato,data_desocupacao,tipo_parceiro,tipo_sistema,nome_produto,migracao,pontualizado
CT260404743NT/V,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.900,00","100,00","10,00",Ativo,08/04/2026,30,,,sistema,Smart,Nao,Sim
CT260304671NT/I,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.000,00","100,00","10,00",Ativo,06/04/2026,30,,,sistema,Smart,Nao,Sim
BH260304607A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"900,00","100,00","10,00",Ativo,08/04/2026,30,,,sistema,Smart,Nao,Sim
BH260304593NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.350,00","100,00","10,00",Ativo,26/03/2026,30,,,sistema,Smart,Nao,Sim
BH260304580NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.400,00","100,00","10,00",Ativo,25/03/2026,30,,,sistema,Smart,Nao,Sim
BT260304568T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"18.000,00","50,00","10,00",Ativo,08/04/2026,36,,,sistema,Smart,Nao,Sim
BH260304565NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.600,00","100,00","10,00",Ativo,21/03/2026,30,,,sistema,Smart,Nao,Sim
BH260304553A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.400,00","100,00","10,00",Ativo,21/03/2026,30,,,sistema,Smart,Nao,Sim
BH25103495X,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.900,00","100,00","10,00",Ativo,09/11/2025,30,,,sistema,Smart,Nao,Sim
CT25103434A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.800,00","100,00","10,00",Ativo,03/11/2025,30,,,sistema,Smart,Nao,Sim
BH25103396NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"980,00","100,00","10,00",Ativo,27/10/2025,30,,,sistema,Smart,Nao,Sim
BH25103393A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.500,00","100,00","10,00",Ativo,25/10/2025,30,,,sistema,Smart,Nao,Sim
BH25103370A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.200,00","100,00","10,00",Ativo,18/10/2025,30,,,sistema,Smart,Nao,Sim
BH25103324T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.300,00","100,00","10,00",Ativo,13/10/2025,30,,,sistema,Smart,Nao,Sim
BH25103323T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.200,00","100,00","10,00",Ativo,17/10/2025,30,,,sistema,Smart,Nao,Sim
BH25103304A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"800,00","100,00","10,00",Ativo,09/10/2025,30,,,sistema,Smart,Nao,Sim
CT25103288A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"800,00","100,00","10,00",Ativo,13/10/2025,30,,,sistema,Smart,Nao,Sim
BH25093195NA/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"800,00","100,00","10,00",Ativo,27/09/2025,30,,,sistema,Smart,Nao,Sim
BH25093115T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.000,00","100,00","10,00",Ativo,17/09/2025,30,,,sistema,Smart,Nao,Sim
BH25093113NA/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"700,00","100,00","10,00",Ativo,20/09/2025,30,,,sistema,Smart,Nao,Sim
BH25093106NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"800,00","100,00","10,00",Ativo,17/09/2025,30,,,sistema,Smart,Nao,Sim
CT25093049NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.460,00","100,00","10,00",Ativo,09/09/2025,30,,,sistema,Smart,Nao,Sim
BH25082997NA/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.600,00","100,00","10,00",Ativo,06/09/2025,30,,,sistema,Smart,Nao,Sim
BH25082947NA/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.900,00","100,00","10,00",Ativo,09/09/2025,30,,,sistema,Smart,Nao,Sim
BH25082824NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.700,00","100,00","10,00",Ativo,13/08/2025,30,,,sistema,Smart,Nao,Sim
BH25082817NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"900,00","100,00","10,00",Ativo,13/08/2025,30,,,sistema,Smart,Nao,Sim
BH25082807NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"900,00","100,00","10,00",Ativo,09/08/2025,30,,,sistema,Smart,Nao,Sim
BH25082804A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"800,00","100,00","10,00",Ativo,08/08/2025,30,,,sistema,Smart,Nao,Sim
BH25072764A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.879,02","0,00","10,00",Ativo,09/08/2025,30,,,sistema,Smart,Nao,Sim
BH250472753A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.100,00","100,00","10,00",Ativo,09/08/2025,30,,,sistema,Smart,Nao,Sim
BH25072754T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.100,00","100,00","10,00",Ativo,09/08/2025,30,,,sistema,Smart,Nao,Sim
BH25072681NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"800,00","100,00","10,00",Ativo,24/07/2025,30,,,sistema,Smart,Nao,Sim
BH25072619NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.200,00","100,00","10,00",Ativo,19/07/2025,30,,,sistema,Smart,Nao,Sim
SZ25072591T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.070,00","70,00","10,00",Ativo,12/07/2025,30,,,sistema,Smart,Nao,Sim
BH25072557NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"600,00","100,00","10,00",Ativo,10/07/2025,30,,,sistema,Smart,Nao,Sim
BH25072536A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"4.000,00","100,00","10,00",Ativo,09/07/2025,30,,,sistema,Smart,Nao,Sim
BH25062515NA/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.200,00","100,00","10,00",Ativo,08/07/2025,30,,,sistema,Smart,Nao,Sim
BH25062467T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"600,00","100,00","10,00",Ativo,09/07/2025,30,,,sistema,Smart,Nao,Sim
BH25062458NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.550,00","100,00","10,00",Ativo,08/07/2025,30,,,sistema,Smart,Nao,Sim
BH25062422NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"950,00","50,00","10,00",Ativo,08/07/2025,30,,,sistema,Smart,Nao,Sim
BH25062328T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.450,00","100,00","10,00",Ativo,10/06/2025,30,,,sistema,Smart,Nao,Sim
BH25052130NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.300,00","100,00","10,00",Ativo,09/06/2025,30,,,sistema,Smart,Nao,Sim
SZ25052079NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"920,00","70,00","10,00",Ativo,09/06/2025,30,,,sistema,Smart,Nao,Sim
BH25052046T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"800,00","100,00","10,00",Ativo,24/05/2025,30,,,sistema,Smart,Nao,Sim
BH25051050NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.000,00","100,00","10,00",Ativo,09/05/2025,30,,,sistema,Smart,Nao,Sim
BH25041021NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.700,00","100,00","10,00",Ativo,09/05/2025,30,,,sistema,Smart,Nao,Sim
BH2504981NTO,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"3.300,00","100,00","10,00",Ativo,09/05/2025,30,,,sistema,Smart,Nao,Sim
SZ2504927A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.700,00","70,00","10,00",Ativo,09/05/2025,30,,,sistema,Smart,Nao,Sim
BH2504914NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.700,00","100,00","10,00",Ativo,22/04/2025,30,,,sistema,Smart,Nao,Sim
CT2504901NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.400,00","100,00","10,00",Ativo,09/05/2025,30,,,sistema,Smart,Nao,Sim
CT2504880NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.000,00","100,00","10,00",Ativo,13/04/2025,30,,,sistema,Smart,Nao,Sim
BH2504861A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"3.350,00","100,00","10,00",Ativo,12/04/2025,30,,,sistema,Smart,Nao,Sim
BH2504839A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.600,00","100,00","10,00",Ativo,12/04/2025,30,,,sistema,Smart,Nao,Sim
BH2504789NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.500,00","100,00","10,00",Ativo,09/04/2025,30,,,sistema,Smart,Nao,Sim
BH2503726A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.250,00","100,00","10,00",Ativo,09/05/2025,30,,,sistema,Smart,Nao,Sim
BH2503651NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.200,00","100,00","10,00",Ativo,29/03/2025,30,,,sistema,Smart,Nao,Sim
BH24091187NGO,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.800,00","100,00","10,00",Ativo,17/09/2024,30,,,sistema,Smart,Nao,Sim
BH24091156NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"950,00","100,00","10,00",Ativo,25/09/2024,30,,,sistema,Smart,Nao,Sim
BH24091137T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"3.000,00","100,00","10,00",Ativo,19/09/2024,36,,,sistema,Smart,Nao,Sim
BH24091110NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"950,00","100,00","10,00",Ativo,01/10/2024,30,,,sistema,Smart,Nao,Sim
BH24091083A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"4.000,00","100,00","10,00",Ativo,09/09/2024,30,,,sistema,Smart,Nao,Sim
BH2408936P/C,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.350,00","100,00","10,00",Ativo,20/08/2024,30,,,sistema,Smart,Nao,Sim
BH2408935NG,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.700,00","100,00","10,00",Ativo,12/08/2024,30,,,sistema,Smart,Nao,Sim
CT2408888NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"800,00","100,00","10,00",Ativo,04/08/2024,30,,,sistema,Smart,Nao,Sim
BH2407833NG,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"950,00","100,00","10,00",Ativo,27/07/2024,30,,,sistema,Smart,Nao,Sim
BH2407798NG,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.400,00","100,00","10,00",Ativo,01/08/2024,30,,,sistema,Smart,Nao,Sim
BH2406666NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"900,00","100,00","10,00",Ativo,08/07/2024,36,,,sistema,Smart,Nao,Sim
BH2406613A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.300,00","100,00","10,00",Ativo,08/06/2024,30,,,sistema,Smart,Nao,Sim
BH2406603P/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"950,00","100,00","10,00",Ativo,08/06/2024,36,,,sistema,Smart,Nao,Sim
BH2405559PD/C,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"700,00","100,00","10,00",Ativo,01/06/2024,36,,,sistema,Smart,Nao,Sim
BH2405534NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"3.300,00","100,00","10,00",Ativo,25/05/2024,36,,,sistema,Smart,Nao,Sim
BH2405516NG,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"600,00","100,00","10,00",Ativo,20/05/2024,30,,,sistema,Smart,Nao,Sim
CT2404441A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"5.500,00","100,00","10,00",Ativo,08/05/2024,36,,,sistema,Smart,Nao,Sim
BH2404445NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.200,00","100,00","10,00",Ativo,01/05/2024,30,,,sistema,Smart,Nao,Sim
BH2404421P/C,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.500,00","50,00","10,00",Ativo,09/04/2024,30,,,sistema,Smart,Nao,Sim
BH2403324P-R/C,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.800,00","100,00","10,00",Ativo,30/03/2024,30,,,sistema,Smart,Nao,Sim
CT2402146NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.500,00","100,00","10,00",Ativo,15/02/2024,30,,,sistema,Smart,Nao,Sim
BH2401026P/C,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.800,00","100,00","10,00",Ativo,09/01/2024,30,,,sistema,Smart,Nao,Sim
BH23121477NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.700,00","100,00","10,00",Ativo,20/12/2023,30,,,sistema,Smart,Nao,Sim
BH23111410NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.500,00","100,00","10,00",Ativo,28/11/2023,30,,,sistema,Smart,Nao,Sim
BH26014011A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.200,00","100,00","10,00",Ativo,08/02/2026,30,,,sistema,Smart,Nao,Sim
BH26014009A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.500,00","100,00","10,00",Ativo,08/01/2026,30,,,sistema,Smart,Nao,Sim
BH26013996NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.400,00","100,00","10,00",Ativo,30/01/2026,30,,,sistema,Smart,Nao,Sim
BH26013950T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.550,00","100,00","10,00",Ativo,20/01/2026,30,,,sistema,Smart,Nao,Sim
BH26013937NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.000,00","100,00","10,00",Ativo,17/01/2026,30,,,sistema,Smart,Nao,Sim
BH26013892A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.900,00","100,00","10,00",Ativo,08/01/2026,30,,,sistema,Smart,Nao,Sim
BH25123837T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.300,00","100,00","10,00",Ativo,22/12/2025,30,,,sistema,Smart,Nao,Sim
BH25123835T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.000,00","100,00","10,00",Ativo,27/12/2025,30,,,sistema,Smart,Nao,Sim
BH25123808NT/V,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.800,00","100,00","10,00",Ativo,08/01/2026,30,,,sistema,Smart,Nao,Sim
BH25123785NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.900,00","100,00","10,00",Ativo,20/12/2025,30,,,sistema,Smart,Nao,Sim
CT25123775X,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.200,00","100,00","10,00",Ativo,06/01/2026,30,,,sistema,Smart,Nao,Sim
BT25123743NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"900,00","100,00","10,00",Ativo,12/12/2025,30,,,sistema,Smart,Nao,Sim
BH25123733T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.200,00","100,00","10,00",Ativo,15/12/2025,30,,,sistema,Smart,Nao,Sim
CT25123717T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"7.000,00","100,00","10,00",Ativo,08/12/2025,30,,,sistema,Smart,Nao,Sim
BH25123716NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.600,00","100,00","10,00",Ativo,08/12/2025,30,,,sistema,Smart,Nao,Sim
BH25113669NT/V,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.000,00","100,00","10,00",Ativo,08/12/2025,30,,,sistema,Smart,Nao,Sim
BH25113595NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.000,00","100,00","10,00",Ativo,08/12/2025,30,,,sistema,Smart,Nao,Sim
BH25113591NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.300,00","100,00","10,00",Ativo,22/11/2025,30,,,sistema,Smart,Nao,Sim
BH25113573T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.400,00","100,00","10,00",Ativo,19/11/2025,30,,,sistema,Smart,Nao,Sim
BH25113564NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"3.000,00","50,00","10,00",Ativo,15/11/2025,30,,,sistema,Smart,Nao,Sim
BH25113557NT/V,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.300,00","100,00","10,00",Ativo,17/11/2025,30,,,sistema,Smart,Nao,Sim
BH260304528NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.500,00","100,00","10,00",Ativo,21/03/2026,30,,,sistema,Smart,Nao,Sim
BH260304516NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.000,00","100,00","10,00",Ativo,20/03/2026,30,,,sistema,Smart,Nao,Sim
CT260304519NT/I,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.000,00","100,00","10,00",Ativo,20/03/2026,30,,,sistema,Smart,Nao,Sim
BH260304507NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.400,00","100,00","10,00",Ativo,16/03/2026,30,,,sistema,Smart,Nao,Sim
BH260304433NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.400,00","100,00","9,00",Ativo,08/03/2026,30,,,sistema,Smart,Nao,Sim
BH260304432NT/V,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.000,00","100,00","10,00",Ativo,08/03/2026,30,,,sistema,Smart,Nao,Sim
CT26024303NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.900,00","100,00","10,00",Ativo,08/03/2026,30,,,sistema,Smart,Nao,Sim
BH26024234NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"3.200,00","100,00","10,00",Ativo,08/03/2026,30,,,sistema,Smart,Nao,Sim
BH26024227NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.400,00","100,00","10,00",Ativo,21/02/2026,30,,,sistema,Smart,Nao,Sim
BH26024224X,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.100,00","100,00","10,00",Ativo,15/02/2026,30,,,sistema,Smart,Nao,Sim
BH26024216T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"3.900,00","100,00","10,00",Ativo,08/02/2026,30,,,sistema,Smart,Nao,Sim
BH26024209NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.400,00","100,00","10,00",Ativo,14/02/2026,30,,,sistema,Smart,Nao,Sim
BH26024193A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.500,00","100,00","10,00",Ativo,14/02/2026,30,,,sistema,Smart,Nao,Sim
BH26014119A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.300,00","100,00","10,00",Ativo,08/02/2026,30,,,sistema,Smart,Nao,Sim
BH26014086NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"3.500,00","50,00","10,00",Ativo,08/02/2026,30,,,sistema,Smart,Nao,Sim
BH26014061A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.150,00","100,00","10,00",Ativo,01/02/2026,30,,,sistema,Smart,Nao,Sim
BH260304651T/V,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.900,00","100,00","10,00",Ativo,10/04/2026,30,,,sistema,Full,Nao,Sim
RJ260505077NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.450,00","100,00","10,00",Ativo,16/05/2026,30,,,sistema,Smart,Nao,Sim
BH260505057A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.000,00","100,00","10,00",Ativo,15/05/2026,30,,,sistema,Smart,Nao,Sim
BH2501115NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.600,00","100,00","10,00",Ativo,01/02/2025,30,,,sistema,Smart,Nao,Sim
BH2501112NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.000,00","100,00","10,00",Ativo,01/02/2025,30,,,sistema,Smart,Nao,Sim
BH2501020NG/V,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.800,00","100,00","10,00",Ativo,10/01/2025,30,,,sistema,Smart,Nao,Sim
BH24121779NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.600,00","100,00","10,00",Ativo,04/01/2025,30,,,sistema,Smart,Nao,Sim
BH24121688NG,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.500,00","100,00","10,00",Ativo,20/12/2024,30,,,sistema,Smart,Nao,Sim
BH24111565NA,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.100,00","100,00","10,00",Ativo,09/12/2024,30,,,sistema,Smart,Nao,Sim
BH24111450A-R,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.200,00","100,00","10,00",Ativo,21/11/2024,36,,,sistema,Smart,Nao,Sim
BH24111402NT-R,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"800,00","100,00","10,00",Ativo,18/11/2024,30,,,sistema,Smart,Nao,Sim
BH24111364NA,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.500,00","100,00","10,00",Ativo,09/11/2024,30,,,sistema,Smart,Nao,Sim
BH24111355NG-R,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"950,00","100,00","10,00",Ativo,12/11/2024,30,,,sistema,Smart,Nao,Sim
BH24111398NG,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.600,00","100,00","10,00",Ativo,11/11/2024,30,,,sistema,Smart,Nao,Sim
BH24101292NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.550,00","100,00","10,00",Ativo,25/10/2024,30,,,sistema,Smart,Nao,Sim
BH24101253T,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"650,00","100,00","10,00",Ativo,10/10/2024,30,,,sistema,Smart,Nao,Sim
BH2503637NT/V,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.800,00","100,00","10,00",Ativo,28/03/2025,30,,,sistema,Smart,Nao,Sim
BH2503629NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"2.400,00","100,00","10,00",Ativo,28/03/2025,30,,,sistema,Smart,Nao,Sim
BH2503591NA/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"3.000,00","100,00","10,00",Ativo,09/04/2025,30,,,sistema,Smart,Nao,Sim
BH2503585NA/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.300,00","100,00","10,00",Ativo,09/04/2025,30,,,sistema,Smart,Nao,Sim
BH2503568NA/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.500,00","100,00","10,00",Ativo,21/03/2025,30,,,sistema,Smart,Nao,Sim
BH2502460NA/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"4.300,00","100,00","10,00",Ativo,09/03/2025,30,,,sistema,Smart,Nao,Sim
BH2502414NG/A,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.300,00","100,00","10,00",Ativo,09/03/2025,30,,,sistema,Smart,Nao,Sim
BH2502334NT,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.200,00","100,00","10,00",Ativo,12/02/2025,30,,,sistema,Smart,Nao,Sim
CT2502321S,,EMPREENDIMENTOS IMOBILIARIOS ADRIANO E LUCILEIA LTDA,"1.100,00","100,00","10,00",Ativo,11/02/2025,30,,,sistema,Smart,Nao,Sim
CB26013984NTOD,,EXPERTISE NEGOCIOS IMOBILIARIOS LTDA,"2.100,00","100,00","10,00",Ativo,23/01/2026,30,,,sistema,Full,Nao,Sim
